computer,NN,1
computerize,VB,3
computing,NN/JJ,3
comrade,NN,3
con,NN/VB,3
conceal,VB,2
concede,VB,3
conceit,NN,3
conceive,VB,3
concentrate,VB,2
concentrated,JJ,3
concentration,NN,2
concept,NN,2
conception,NN,3
concern,NN/VB,1
concerned,JJ,3
concerning,IN,2
concert,NN,2
concession,NN,3
concise,JJ,3
conclude,VB,2
conclusion,NN,2
concrete,JJ/NN,2
condemn,VB,3
condemnation,NN,3
condense,VB,3
condition,NN/VB,2
condom,NN,3
conduct,VB/NN,2
conductor,NN,2
cone,NN,2
confederation,NN,3
confer,VB,3
conference,NN,2
confess,VB,2
confession,NN,3
confidence,NN,2
confident,JJ,1
confidential,JJ,3
configuration,NN,3
confine,VB,2
confined,JJ,3
confirm,VB,1
conflict,NN,1
conform,VB,3
confront,VB,2
confrontation,NN,2
Confucius,NN,1
confuse,VB,1
confusing,JJ,3
confusion,NN,2
congratulate,VB,2
congratulation,NN,1
congress,NN,2
congressional,JJ,3
congressman,NN,3
INNnction,NN,2
connect,VB,2
connected,JJ,3
connection,NN,2
conquer,VB,2
conquest,NN,3
conscience,NN,2
conscientious,JJ,3
conscious,JJ,2
consciousness,NN,3
consecutive,JJ,3
consensus,NN,3
consent,NN/VB,3
consequence,NN,2
consequent,JJ,2
consequently,RB,2
conservation,NN,3
conservative,JJ/NN,2
conserve,VB,3
consider,VB,1
considerable,JJ,2
considerate,JJ,2
consideration,NN,2
considering,IN/INN/RB,3
consist,VB,2
consistent,JJ,2
consolation,NN,3
console,VB,3
consolidate,VB,3
consonant,NN,2
consortium,NN,3
conspicuous,NN,3
conspiracy,NN,3
constable,NN,3
constant,JJ,2
constituency,NN,3
constituent,NN/JJ,3
constitute,VB,2
constitution,NN,2
constitutional,JJ,3
constrain,VB,3
constraint,NN,3
construct,VB/NN,2
construction,NN,2
constructive,JJ,2
consult,VB,2
consultant,NN,2
consultation,NN,3
consume,VB,2
consumer,NN,2
consuming,JJ,3
consumption,NN,3
contact,NN/VB,1
contagious,JJ,3
contain,VB,1
container,NN,2
contaminant,JJ,3
contaminate,VB,3
contemplate,VB,3
contemplation,NN,3
contemporary,JJ/NN,2
contempt,NN,3
contend,VB,3
contender,NN,3
content,JJ/VB/NN,2
content,NN,2
contention,NN,3
contentment,NN,3
contest,NN/VB,2
contestant,NN,3
context,NN,2
continent,NN,2
continental,JJ,2
contingent,NN,3
contingent,JJ,3
continual,JJ,2
continue,VB,1
continuity,NN,3
continuous,JJ,2
contract,NN/VB,1
contractor,NN,3
contradict,VB,3
contradiction,NN,3
contradictory,JJ,3
contrary,JJ,2
contrast,NN/VB,2
contribute,VB,2
contribution,NN,2
contributor,NN,3
contrive,VB,3
control,NN/VB,1
controller,NN,3
controversial,JJ,3
controversy,NN,3
convene,VB,3
convenience,NN,2
convenient,JJ,1
convention,NN,2
conventional,JJ,2
converge,VB,3
conversation,NN,1
converse,VB,2
conversely,RB,3
conversion,NN,3
convert,VB/NN,3
convertible,NN/JJ,3
convey,VB,2
convict,VB/NN,3
conviction,NN,3
convince,VB,2
convinced,JJ,3
convincing,JJ,3
convoy,NN/VB,3
cook,VB/NN,1
cooker,NN,2
cookie,NN,1
cooking,NN/JJ,2
cool,JJ/VB,1
co-operate,VB,2
co-operation,NN,3
co-operative,JJ,2
co-ordinate,VB/JJ/NN,3
cop,NN/VB,3
cope,VB,2
copper,NN/JJ,2
copy,NN/VB,1
copyright,NN,3
coral,NN/JJ,3
cord,NN,2
cordial,JJ,3
cordially,RB,3
core,NN/VB,3
cork,NN/VB,3
corn,NN,1
corner,NN,1
corp,NN,3
corporate,JJ,3
corporation,NN,2
corps,NN,3
corpse,NN,3
correct,JJ/VB,1
correction,NN,3
correlate,VB,3
correspond,VB,2
correspondence,NN,3
correspondent,NN/JJ,3
correspondent,NN,2
corresponding,JJ,3
corridor,NN,2
corrode,VB,3
corrupt,JJ/VB,3
corruption,NN,3
cosmetic,NN/JJ,3
cosmic,JJ,3
cosmopolitan,JJ/NN,3
cost,NN/VB,1
costing,NN,3
costly,JJ,2
costume,NN,2
cottage,NN,2
cotton,NN,1
couch,NN,1
cough,VB/NN,1
could,MD,1
council,NN,2
councilor,NN,3
counsel,NN/VB,3
counseling,NN,3
counselor,NN,3
count,VB/NN,1
countable,JJ,3
counter,NN/VB,2
counterclockwise,RB/JJ,3
counterpart,NN,3
countless,JJ,3
country,NN,1
countryside,NN,1
county,NN,1
coup,NN,3
couple,NN,1
coupon,NN,3
courage,NN,1
courageous,JJ,2
courier,NN,3
course,NN,1
court,NN,1
courteous,JJ,2
courtesy,NN,2
courtyard,NN,3
cousin,NN,1
cover,VB/NN,1
coverage,NN,3
covering,NN,3
covet,VB,3
cow,NN,1
coward,JJ/NN,2
cowardly,JJ,3
cowboy,NN,2
cozy,JJ,3
crab,NN,1
crack,NN/VB,2
crackdown,NN,3
cracker,NN,3
cradle,NN/VB,2
craft,NN,2
cram,VB,2
cramp,NN/VB,3
crane,NN/VB,2
crap,NN/VB,3
crap,JJ,3
crash,NN/VB,2
crater,NN,3
crawl,VB/NN,2
crayon,NN,1
crazy,JJ,1
creak,NN/VB,3
cream,NN,1
create,VB,1
creation,NN,2
creative,JJ,2
creativity,NN,3
creator,NN,3
creature,NN,2
credibility,NN,3
credible,JJ,3
credit,NN/VB,2
creditor,NN,3
creek,NN,3
creep,VB/NN,2
crew,NN,2
crib,NN,3
crib,VB,3
cricket,NN,2
crime,NN,1
criminal,JJ/NN,2
cripple,NN/VB,2
crisis,NN,1
crisp,JJ,2
crispy,JJ,2
criterion,NN,3
critic,NN,2
critical,JJ,2
criticism,NN,2
criticize,VB,2
crocodile,NN,3
crook,NN,3
crook,VB,3
crooked,JJ,3
crop,NN/VB,2
cross,VB/NN,1
cross-country,NN/JJ/RB,3
crossing,NN,3
crossroad,NN,2
crouch,VB/NN,3
crow,NN,2
crow,VB,2
crowd,NN,1
crowded,JJ,1
crown,NN/VB,2
crucial,JJ,3
crude,JJ,3
cruel,JJ,1
cruelty,NN,2
cruise,NN/VB,3
cruiser,NN,3
crumb,NN,3
crumble,NN,3
crumble,VB,3
crunch,VB/NN,3
crunchy,JJ,3
crush,VB/NN,2
crust,NN,3
crutch,NN,2
cry,VB/NN,1
crystal,NN/JJ,2
cub,NN,2
cube,NN/VB,3
cubic,JJ,3
cucumber,NN,2
cue,NN/VB,2
cuisine,NN,3
culminate,VB,3
cult,NN/JJ,3
cultivate,VB,2
cultural,JJ,2
culture,NN,1
cumulative,JJ,3
cunning,JJ,2
cup,NN,1
cupboard,NN,2
curb,VB/NN,3
cure,NN/VB,1
curfew,NN,3
curiosity,NN,2
curious,JJ,1
curl,VB/NN,2
currency,NN,3
current,JJ/NN,1
curriculum,NN,3
curry,NN,3
curry,VB,3
curse,NN/VB,2
curtain,NN,1
curve,NN/VB,1
cushion,NN/VB,2
custody,NN,3
custom,NN,1
customary,JJ,3
customer,NN,1
cut,VB/NN,1
cute,JJ,1
cutting,NN/JJ,3
cycle,NN/VB,2
cyclist,NN,2
cylinder,NN,3
cynical,JJ,3
dad,NN,1
daffodil,NN,3
daily,JJ/RB,1
dairy,NN,2
dam,NN/VB,2
damage,NN/VB,1
dame,NN,3
damn,VB/NN,2
damned,JJ/RB/NN,3
damp,JJ/NN/VB,2
dance,VB/NN,1
dancer,NN,2
dancing,NN,2
dandruff,NN,3
danger,NN,1
dangerous,JJ,1
dare,VB/VB(MD),2
daring,JJ/NN,3
dark,JJ/NN,1
darling,NN/JJ,2
dart,VB/NN,3
dash,VB/NN,2
data,NN,1
date,NN/VB,1
daughter,NN,1
dawn,NN/VB,1
day,NN,1
daybreak,NN,3
daylight,NN,2
day-to-day,JJ,3
dazzle,VB/NN,3
dead,JJ,1
deadline,NN,2
deadly,JJ/RB,3
deaf,JJ,1
deafen,VB,3
deal,VB/NN,1
dealer,NN,3
dealing,NN,3
dear,JJ/NN,1
death,NN,1
debate,NN/VB,1
debris,NN,3
debt,NN,1
debut,NN,3
decade,NN,2
decay,VB/NN,2
deceive,VB,2
December,NN,1
decent,JJ,3
decide,VB,1
decimal,JJ/NN,3
decision,NN,1
decisive,JJ,3
deck,NN,2
declaration,NN,2
declare,VB,2
decline,VB,2
decorate,VB,1
decoration,NN,2
decorative,JJ,3
decrease,VB/NN,1
decree,NN/VB,3
dedicate,VB,3
dedicated,JJ,3
dedication,NN,3
deduce,VB,3
deduct,VB,3
deduction,NN,3
deed,NN,2
deem,VB,3
deep,JJ/RB,1
deepen,VB,3
deer,NN,1
default,VB/NN,3
defeat,NN/VB,2
defect,NN,3
defect,VB,3
defend,VB,2
defendant,NN,3
defender,NN,3
defense,NN,2
defensible,JJ,3
defensive,JJ,2
defiance,NN,3
defiant,JJ,3
deficiency,NN,3
deficient,JJ,3
deficit,NN,2
define,VB,2
definite,JJ,2
definitely,RB,3
definition,NN,2
definitive,JJ,3
defy,VB,3
degenerate,VB/JJ/NN,3
degrade,VB,3
degree,NN,1
delay,NN/VB,1
delegate,NN/VB,2
delegation,NN,3
delete,VB,2
deliberate,JJ/VB,3
delicate,JJ,2
delicious,JJ,1
delight,NN/VB,2
delighted,JJ,2
delightful,JJ,2
delinquent,NN/JJ,3
deliver,VB,1
delivery,NN,2
demand,NN/VB,2
demanding,JJ,2
demise,NN,3
democracy,NN,1
democrat,NN,2
democratic,JJ,1
demonstrate,VB,2
demonstration,NN,2
demonstrator,NN,3
denial,NN,3
denote,VB,3
deNNce,VB,3
dense,JJ,2
density,NN,3
dental,JJ,3
dentist,NN,1
deny,VB,1
depart,VB,2
department,NN,1
departure,NN,2
depend,VB,1
dependable,JJ,2
dependent,JJ/NN,2
depict,VB,3
deplete,VB,3
deploy,VB,3
deployment,NN,3
deport,VB,3
deposit,NN/VB,2
depress,VB,2
depressed,JJ,2
depressing,JJ,2
depression,NN,2
deprive,VB,3
depth,NN,2
deputy,NN,2
derive,VB,3
descend,VB,3
descendant,NN,3
descent,NN,3
describe,VB,1
description,NN,2
descriptive,JJ,3
desert,VB,1
desert,NN,1
deserve,VB,2
design,NN/VB,1
designate,VB/JJ,3
designer,NN,2
desirable,JJ,3
desire,NN/VB,1
desk,NN,1
despair,NN/VB,2
desperate,JJ,2
despise,VB,3
despite,IN,2
dessert,NN,1
destination,NN,2
destined,JJ,3
destiny,NN,3
destroy,VB,2
destruction,NN,2
destructive,JJ,2
detach,VB,3
detached,JJ,3
detail,NN/VB,2
detailed,JJ,2
detain,VB,3
detect,VB,2
detection,NN,3
detective,NN/JJ,2
detention,NN,3
deter,VB,3
detergent,NN/adj,2
deteriorate,VB,3
deterioration,NN,3
determination,NN,2
determine,VB,1
determined,JJ,2
devalue,VB,3
devastate,VB,3
devastating,JJ,3
develop,VB,1
developed,JJ,3
developer,NN,3
developing,JJ,3
development,NN,2
deviate,VB,3
device,NN,2
devil,NN,2
devise,VB,2
devote,VB,2
devoted,JJ,2
devotion,NN,2
devour,VB,3
dew,NN,3
diabetes,NN,3
diagnose,VB,3
diagnosis,NN,3
diagram,NN,3
dial,VB/NN,1
dialect,NN,2
dialog,NN,2
diameter,NN,3
diamond,NN,1
diaper,NN,3
diary,NN,1
dictate,VB,2
dictation,NN,2
dictator,NN,3
dictatorship,NN,3
dictionary,NN,1
die,VB,1
diesel,NN,3
diet,NN/VB/JJ,1
differ,VB,2
difference,NN,1
different,JJ,1
differentiate,VB,3
difficult,JJ,1
difficulty,NN,1
diffuse,VB,3
dig,VB,1
digest,VB/NN,2
digestion,NN,2
digit,NN,2
digital,JJ,2
dignity,NN,2
dilemma,NN,3
diligence,NN,3
diligent,JJ,1
dilute,VB/JJ,3
dim,JJ/VB,2
dime,NN,2
dimension,NN,3
diminish,VB,3
dine,VB,2
dinner,NN,1
dinosaur,NN,1
dip,VB/NN,2
diploma,NN,2
diplomacy,NN,3
diplomat,NN,1
diplomatic,JJ,3
direct,JJ/VB,1
direction,NN,1
directive,NN,3
directly,RB,3
director,NN,1
directory,NN,3
dirt,NN,2
dirty,JJ/VB,1
disability,NN,3
disable,VB,3
disabled,JJ,2
disadvantage,NN/VB,2
disadvantaged,JJ,2
disagree,VB,2
disagreement,NN,3
disappear,VB,1
disappoint,VB,2
disappointed,JJ,2
disappointing,JJ,2
disappointment,NN,2
disapproval,NN,2
disapprove,VB,2
disaster,NN,2
disastrous,JJ,3
disbelief,NN,3
discard,VB/NN,2
discern,VB,3
discharge,VB/NN,3
disciple,NN,3
disciplinary,JJ,3
discipline,NN/VB,2
disclose,VB,3
disclosure,NN,3
disco,NN,2
discomfort,NN,3
disconnect,VB,2
discount,NN/VB,2
discourage,VB,2
discover,VB,1
discovery,NN,2
discredit,VB/NN,3
discreet,JJ,3
discrepancy,NN,3
discrete,JJ,3
discretion,NN,3
discriminate,VB,3
discrimination,NN,3
discuss,VB,1
discussion,NN,1
disease,NN,2
disgrace,NN/VB,3
disgraceful,JJ,3
disguise,NN/VB,2
disgust,VB/NN,2
dish,NN,1
dishonest,JJ,1
disintegrate,VB,3
disk,NN,2
dislike,VB/NN,2
dismantle,VB,3
dismay,NN/VB,3
dismiss,VB,2
dismissal,NN,3
disorder,NN/VB,2
dispatch,VB/NN,3
dispensable,JJ,3
dispense,VB,3
disperse,VB,3
displace,VB,3
display,VB/NN,2
displease,VB,3
disposable,JJ/NN,3
disposal,NN,3
dispose,VB,3
disposition,NN,3
dispute,VB/NN,2
disregard,VB/NN,3
disrupt,VB,3
dissatisfaction,NN,2
dissent,NN/VB,3
dissident,NN/JJ,3
dissipate,VB,3
dissolve,VB,2
dissuade,VB,3
distance,NN,1
distant,JJ,2
distil,VB,3
distinct,JJ,2
distinction,NN,2
distinctive,JJ,3
distinguish,VB,2
distinguished,JJ,2
distort,VB,3
distract,VB,3
distraction,NN,3
distress,NN/VB,3
distribute,VB,2
distributed,JJ,3
distribution,NN,2
distributor,NN,3
district,NN,2
distrust,VB/NN,2
disturb,VB,2
disturbance,NN,2
disturbed,JJ,3
disturbing,JJ,3
ditch,NN/VB,2
dive,VB/NN,2
diverse,JJ,3
diversify,VB,3
diversion,NN,3
diversity,NN,3
divert,VB,3
divide,VB,1
dividend,NN,3
divine,JJ,2
division,NN,1
divorce,NN/VB,2
divorced,JJ,3
dizzy,JJ,1
do,VB,1
do,MD,1
dock,NN/VB,2
doctor,NN,1
doctrine,NN,3
document,NN,1
documentary,NN/JJ,3
dodge,VB/NN,3
dog,NN,1
doll,NN,1
dollar,NN,1
dolphin,NN,1
domain,NN,3
dome,NN,3
domestic,JJ,2
dominant,JJ,2
dominate,VB,2
donate,VB,2
donation,NN,3
donkey,NN,1
donor,NN/JJ,3
doom,NN/VB,3
doomed,JJ,3
door,NN,1
doorstep,NN,3
doorway,NN,3
dormitory,NN,2
dosage,NN,3
dose,NN,2
dot,NN,1
double,JJ/VB/NN,1
Double_Tenth_Day,NN,1
doubt,NN/VB,1
doubtful,JJ,2
doubtless,RB,3
dough,NN,3
doughnut,NN,1
dove,NN,2
down,RB/IN/NN/JJ,1
download,VB,3
downstairs,RB/JJ,1
downtown,RB/JJ/NN,1
downwards,RB,2
doze,VB/NN,2
dozen,NN,1
Dr,NN,1
draft,NN/VB,2
drag,VB/NN,2
dragon,NN,1
Dragon-boat_Festival,NN,1
dragonfly,NN,2
drain,VB/NN,2
drainage,NN,3
drama,NN,1
dramatic,JJ,2
drape,VB/NN,3
drastic,JJ,3
draught,NN/JJ,3
draw,VB,1
drawback,NN,3
drawer,NN,1
drawing,NN,2
dread,NN/VB,2
dreadful,JJ,2
dream,NN/VB,1
dreary,JJ,3
dress,VB/NN,1
dressed,JJ,3
dresser,NN,1
dressing,NN,3
dried,JJ,3
drift,VB/NN,2
drill,NN/VB,2
drink,VB/NN,1
drip,VB/NN,2
drive,VB/NN,1
driver,NN,1
driveway,NN,3
drizzle,NN/VB,3
drop,VB/NN,1
drought,NN,2
drown,VB,2
drowsy,JJ,2
drug,NN,1
drugstore,NN,1
drum,NN,1
drunk,JJ/NN,2
dry,JJ/VB,1
dryer,NN,1
dual,JJ,3
dub,VB,3
dubious,JJ,3
duck,NN,1
duckling,NN,2
due,JJ,2
dull,JJ,2
dumb,JJ,1
dump,VB/NN,2
dumpling,NN,1
duplicate,VB/NN/JJ,3
durable,JJ,2
duration,NN,2
during,IN,1
dusk,NN,2
dust,NN/VB,2
dusty,JJ,2
duty,NN,1
DVD,NN,3
dwarf,VB/NN/JJ,3
dwell,VB,3
dwelling,NN,3
dye,NN/VB,2
dying,JJ,3
dynamic,JJ,2
dynamite,NN/VB,3
dynasty,NN,2
each,PRP/JJ/RB,1
eager,JJ,2
eagle,NN,1
ear,NN,1
early,JJ/RB,1
earn,VB,1
earnest,JJ/NN,2
earnings,NN,2
earphones,NN,3
earring,NN,2
earth,NN,1
earthquake,NN,2
ease,VB/NN,2
easily,RB,2
east,NN/RB/JJ,1
Easter,NN,1
eastern,JJ,1
easy,JJ,1
eat,VB,1
ebb,NN/VB,3
eccentric,JJ/NN,3
echo,NN/VB,2
eclipse,NN/VB,3
ecological,JJ,3
ecology,NN,3
economic,JJ,2
economical,JJ,2
economics,NN,2
economist,NN,2
economy,NN,2
ecstasy,NN,3
ecstatic,JJ,3
edge,NN,1
edged,JJ,3
edible,JJ,2
edit,VB,2
edition,NN,2
editor,NN,2
editorial,JJ/NN,2
educate,VB,2
educated,JJ,3
education,NN,1
educational,JJ,2
eel,NN,3
effect,NN/VB,1
effective,JJ,1
efficiency,NN,2
efficient,JJ,2
effort,NN,1
egg,NN,1
ego,NN,3
eight,number/PRP/NN/JJ,1
eighteen,number/PRP/NN/JJ,1
eighty,number/PRP/NN/JJ,1
either,RB,1
either,PRP/JJ/INN,1
eject,VB,3
elaborate,JJ/VB,2
elapse,VB,3
elastic,JJ,2
elbow,NN/VB,2
elder,NN/JJ,1
elderly,JJ,2
elect,VB,1
election,NN,1
electoral,JJ,3
electorate,NN,3
electric,JJ,1
electrical,JJ,2
electrician,NN,2
electricity,NN,2
electron,NN,3
electronic,JJ,2
electronics,NN,2
elegant,JJ,2
element,NN,1
elementary,JJ,2
elephant,NN,1
elevate,VB,3
elevated,JJ,3
elevation,NN,3
elevator,NN,2
eleven,number/PRP/NN/JJ,1
elicit,VB,3
eligibility,NN,3
eligible,JJ,3
eliminate,VB,2
elite,NN/JJ,3
eloquence,NN,3
eloquent,JJ,3
else,RB/JJ,1
elsewhere,RB,2
e-mail,NN/VB,1
embargo,NN/VB,3
embark,VB,3
embarrass,VB,1
embarrassment,NN,3
embassy,NN,2
embed,VB,3
embody,VB,3
embrace,VB/NN,3
embryo,NN/JJ,3
emerge,VB,2
emergence,NN,3
emergency,NN,2
emigrant,NN,3
emigrate,VB,3
emigration,NN,3
emission,NN,3
emit,VB,3
emotion,NN,1
emotional,JJ,2
emperor,NN,2
emphasis,NN,2
emphasize,VB,1
emphatic,JJ,3
empire,NN,2
empirical,JJ,3
employ,VB,1
employee,NN,2
employer,NN,2
employment,NN,2
empty,JJ/VB,1
enable,VB,2
enact,VB,3
enclose,VB,2
enclosed,JJ,2
enclosure,NN,3
encounter,VB/NN,2
encourage,VB,1
encouragement,NN,2
encouraging,JJ,3
encyclopedia,NN,3
end,NN/VB,1
endanger,VB,2
endeavor,VB/NN,3
ending,NN,2
endless,JJ,3
endorse,VB,3
endow,VB,3
endowment,NN,3
endurance,NN,2
endure,VB,2
enemy,NN,1
energetic,JJ,2
energize,VB,3
energy,NN,1
enforce,VB,2
enforcement,NN,3
engage,VB,2
engaged,JJ,3
engagement,NN,3
engine,NN,1
engineer,NN,1
engineering,NN,2
England,NN,1
English,JJ/NN,1
Englishman,NN,1
enhance,VB,2
enjoy,VB,1
enjoyable,JJ,2
enjoyment,NN,2
enlarge,VB,2
enlargement,NN,2
enlighten,VB,3
enormous,JJ,2
enough,RB/JJ/PRP,1
enrich,VB,3
enroll,VB,2
ensue,VB,3
ensure,VB,2
entail,VB,3
enter,VB,1
enterprise,NN,2
entertain,VB,2
entertainer,NN,2
entertainment,NN,2
enthusiasm,NN,2
enthusiast,NN,3
enthusiastic,JJ,2
entire,JJ,1
entitle,VB,2
entity,NN,3
entrance,NN,1
entrepreneur,NN,3
entry,NN,2
envelope,NN,1
envious,JJ,2
environment,NN,1
environmental,JJ,2
environmentalist,NN,3
envisage,VB,3
envoy,NN,3
envy,NN/VB,1
enzyme,NN,3
epic,NN/JJ,3
epidemic,NN/JJ,3
episode,NN,3
epoch,NN,3
EQ,NN,3
equal,JJ/VB/NN,1
equality,NN,2
equate,VB,3
equation,NN,3
equator,NN,3
equilibrium,NN,3
equip,VB,2
equipment,NN,2
equity,NN,3
equivalent,JJ/NN,2
era,NN,2
erase,VB,2
eraser,NN,1
erect,VB,2
erode,VB,3
erosion,NN,3
erotic,JJ,3
errand,NN,2
erroneous,JJ,3
error,NN,1
erupt,VB,3
eruption,NN,3
escalate,VB,3
escalator,NN,2
escape,VB/NN,2
escort,NN/VB,3
especially,RB,1
essay,NN,2
essence,NN,3
essential,JJ,2
essentially,RB,2
establish,VB,2
established,JJ,3
establishment,NN,3
estate,NN,2
esteem,NN/VB,3
estimate,VB/NN,2
etc,RB,2
eternal,JJ,3
eternity,NN,3
ethic,NN,3
ethical,JJ,3
ethics,NN,3
ethnic,JJ,3
Europe,NN,1
European,JJ/NN,1
evacuate,VB,3
evacuation,NN,3
evaluate,VB,2
evaluation,NN,3
evaporate,VB,3
evaporation,NN,3
eve,NN,1
even,JJ,2
even,RB,1
evening,NN,1
event,NN,1
eventual,JJ,2
eventually,RB,2
ever,RB,1
evergreen,JJ/NN,3
every,JJ,1
everybody,PRP,1
everyday,JJ,2
everyone,PRP,1
everything,PRP,1
everywhere,RB,1
evidence,NN/VB,2
evident,JJ,2
evidently,RB,3
evil,NN/JJ,1
evoke,VB,3
evolution,NN,2
evolve,VB,2
exact,JJ,1
exactly,RB,2
exaggerate,VB,2
exaggerated,JJ,3
exaggeration,NN,3
exam,NN,1
examination,NN,2
examine,VB,1
examinee,NN,3
examiner,NN,2
example,NN,1
exceed,VB,3
exceedingly,RB,3
excel,VB,3
excellence,NN,2
excellent,JJ,1
except,INN/IN,1
exception,NN,2
exceptional,JJ,2
excerpt,NN/VB,3
excess,JJ/NN,3
excessive,JJ,3
exchange,NN/VB,2
excite,VB,1
excited,JJ,1
excitedly,RB,2
excitement,NN,2
exciting,JJ,1
exclaim,VB,2
exclude,VB,3
exclusion,NN,3
exclusive,JJ/NN,3
exclusively,RB,3
excursion,NN,2
excuse,NN/VB,1
execute,VB,3
execution,NN,3
executive,NN/JJ,2
exemplify,VB,3
exempt,JJ/VB,3
exercise,NN/VB,1
exert,VB,3
exhaust,VB,2
exhaust,NN,2
exhibit,VB/NN,2
exhibition,NN,2
exile,NN/VB,3
exist,VB,1
existence,NN,2
existing,JJ,3
exit,NN/VB,1
exotic,JJ,3
expand,VB,2
expansion,NN,2
expect,VB,1
expectation,NN,2
expedition,NN,3
expel,VB,3
expend,VB,3
expenditure,NN,3
expense,NN,2
expensive,JJ,1
experience,NN/VB,1
experienced,JJ,3
experiment,NN/VB,2
experimental,JJ,2
expert,NN,1
expertise,NN,3
expiration,NN,3
expire,VB,3
explain,VB,1
explanation,NN,2
explicit,JJ,3
explode,VB,2
exploit,VB,2
exploration,NN,3
explore,VB,2
explorer,NN,2
explosion,NN,2
explosive,JJ/NN,2
export,NN/VB,1
expose,VB,2
exposition,NN,3
exposure,NN,2
express,VB/NN/JJ,1
expression,NN,2
expressive,JJ,3
expulsion,NN,3
exquisite,JJ,3
extend,VB,2
extension,NN,2
extensive,JJ,2
extent,NN,2
exterior,NN/JJ,3
external,JJ,3
externals,NN,3
extinct,JJ,2
extinguish,VB,3
extra,JJ,1
extract,VB/NN,3
extracurricular,JJ,3
extradite,VB,3
extraordinary,JJ,2
extravagant,JJ,3
extreme,JJ/NN,2
extremely,RB,2
extremist,NN/JJ,3
eye,NN,1
eyebrow,NN,2
eyelash,NN,3
eyelid,NN,3
eyesight,NN,2
fable,NN,2
fabric,NN,3
fabricate,VB,3
fabulous,JJ,3
face,NN/VB,1
facet,NN,3
facial,JJ,2
facilitate,VB,3
facility,NN,2
fact,NN,1
faction,NN,3
factor,NN,2
factory,NN,1
faculty,NN,3
fad,NN,3
fade,VB,2
Fahrenheit,NN,3
fail,VB,1
failure,NN,1
faint,JJ/VB/NN,2
fair,JJ,1
fair,NN,1
fairly,RB,2
fairy,NN/JJ,2
faith,NN,2
faithful,JJ,2
faithfully,RB,3
fake,JJ/NN/VB,2
fall,NN,1
fall,VB,1
false,JJ,1
falter,VB,3
fame,NN,2
familiar,JJ,2
familiarity,NN,3
family,NN,1
famine,NN,3
famous,JJ,1
fan,NN,1
fancy,JJ,1
fantastic,JJ,1
fantasy,NN,2
far,RB/JJ,1
fare,NN,2
farewell,NN/JJ,2
farm,NN,1
farmer,NN,1
farming,NN,3
fascinate,VB,2
fascinated,JJ,2
fascinating,JJ,2
fascination,NN,3
Fascism,NN,3
fascist,JJ/NN,3
fashion,NN/VB,2
fashionable,JJ,1
fast,JJ/RB,1
fasten,VB,2
fat,JJ/NN,1
fatal,JJ,2
fate,NN,2
father,NN,1
fatigue,NN,3
fatty,JJ/NN,3
faucet,NN,1
fault,NN,1
faulty,JJ,2
favor,VB/NN,1
favorable,JJ,2
favorite,JJ/NN,1
fax,NN/VB,2
fear,NN/VB,1
fearful,JJ,3
feasible,JJ,3
feast,NN/VB,2
feat,NN,3
feather,NN,2
feature,NN/VB,2
February,NN,1
federal,JJ/NN,2
federation,NN,3
fee,NN,1
feeble,JJ,3
feed,VB,1
feedback,NN,2
feeder,JJ/NN,3
feel,VB,1
feeling,NN,1
fellow,NN/JJ,1
fellowship,NN,3
female,JJ/NN,1
feminine,JJ,3
feminism,NN,3
feminist,NN/JJ,3
fence,NN,1
ferry,NN/VB,2
fertile,JJ,2
fertility,NN,3
fertilizer,NN,2
festival,NN,1
fetch,VB/NN,2
fever,NN,1
few,PRP/JJ,1
fiancé,NN,3
fiber,NN,3
fiction,NN,2
fiddle,NN/VB,3
fidelity,NN,3
field,NN,1
fierce,JJ,2
fifteen,number/PRP/NN/JJ,1
fifty,number/PRP/NN/JJ,1
fight,VB/NN,1
fighter,NN,2
figure,NN/VB,1
file,NN/VB,2
fill,VB,1
film,NN,1
filter,VB/NN,3
fin,NN,3
final,JJ/NN,1
finally,RB,1
finance,NN/VB,2
financial,JJ,2
find,VB,1
finding,NN,3
fine,JJ,1
fine,VB/NN,1
finger,NN,1
finish,VB/NN,1
finished,JJ,2
finite,JJ,3
fire,NN/VB,1
firecracker,NN,3
firefighter,NN,3
fireplace,NN,2
fireproof,JJ,3
firework,NN,2
firm,NN,1
firm,JJ,1
first,JJ/RB/PRP,1
first-class,JJ/RB,3
fiscal,JJ,3
fish,NN/VB,1
fisherman,NN,1
fishery,NN,3
fishing,NN,2
fist,NN/VB,2
fit,NN,2
fit,VB,1
fitting,NN/JJ,3
five,number/PRP/NN/JJ,1
fix,VB,1
fixed,JJ,3
fixture,NN,3
flag,NN,1
flake,NN/VB,3
flame,NN/VB,2
flank,NN/VB,3
flap,VB/NN,3
flare,NN/VB,3
flash,NN/VB,2
flashlight,NN,1
flat,NN,1
flat,JJ,1
flatter,VB,2
flavor,NN/VB,2
flaw,NN/VB,3
flea,NN,2
flee,VB,2
fleet,NN,3
flesh,NN,2
flexible,JJ,2
flick,VB/NN,3
flicker,VB/NN,3
flight,NN,1
fling,NN,3
fling,VB,3
float,VB/NN,2
flock,NN/VB,2
flood,NN/VB,2
flooding,NN,2
floor,NN,1
flop,VB/NN,3
flounder,NN,3
flounder,VB,3
flour,NN,1
flourish,VB/NN,3
flow,NN/VB,1
flower,NN,1
flu,NN,1
